Type_of_crack,Crack_length,a,b,t_b,Type_of_BCs,kx,ky
0,0.329035824569306,1.67018633125126,1,0.0126604279042708,0,18.0880322549607,1.86633899817211
0,0.231919691042273,1.02869159852692,1,0.0560704781483545,0,9.77551302639038,40.451187202308
0,0.872425455226334,1.355334205698,1,0.00993903853901801,0,34.4103492630246,25.5631421874484
0,0.389454521481952,1.12861383832982,1,0.0283102499156508,0,48.23865490858,14.6360980609684
0,0.259523719502465,1.49291673183364,1,0.0589674196623555,0,22.6411883635272,38.6084909455216
1,0.373117552241753,1.80441406986118,1,0.0750424824581117,1,20.6446373672146,44.6916453927496
0,0.401554342160844,1.37682499503492,1,0.0892203477392378,0,18.2882524375006,17.5892515335337
0,0.627869366564552,1.7917555851398,1,0.0877396032725484,0,41.94645215335,6.5795453921317
1,0.727053986092806,1.36529259854352,1,0.0725377455079123,1,11.1405896779838,9.53209287551967
0,0.536294980190431,1.85848444600131,1,0.00198529409634296,1,29.8664011279226,8.41606831141965
0,0.563942963846826,1.28076534838895,1,0.0596891840087946,0,41.3547646784188,28.3989431156723
1,0.182692334812737,1.88276144381101,1,0.0297906928495586,0,32.3428817347385,37.4468329026611
1,0.589466123557841,1.259950807851,1,0.0395179559078153,0,22.7500353120544,42.3663958708276
1,0.726495710887569,1.48865621139456,1,0.0560345504152853,1,32.4642222661487,20.529100871949
0,0.646763620425995,1.81083634208158,1,0.078492084191374,0,42.2171013581444,45.5694053267085
0,0.809405851491953,1.52629765279984,1,0.0944645247969433,0,49.8547586302157,29.5892165767471
1,0.273942673500284,1.10722058502187,1,0.0193668616457558,0,48.3356363984582,49.551102302131
1,0.374988556526327,1.10812708235588,1,0.0318091717556995,0,42.4081211725625,27.1767265348642
0,0.753470290059462,1.96589568834149,1,0.0459278356149308,0,35.000858461322,14.6704146914219
0,0.756819361608941,1.73404813308543,1,0.0758087464106287,0,18.3850962904881,2.57597036546603
0,0.564775329219313,1.89233309283685,1,0.0688433182213846,0,38.2415767748779,17.6411001344756
0,0.143822443356631,1.24933705855636,1,0.0410696754610131,0,41.7343473293793,23.21435723239
0,0.15289355669851,1.96058696703714,1,0.0365238085196228,0,41.0342612816971,31.0997417158155
0,0.390664688656659,1.19681926694809,1,0.0688074504499357,0,37.8576889450949,49.6399063339196
0,0.702358682306551,1.15810593491743,1,0.00376242969633498,1,0.0359198787531203,33.0933441600792
1,0.852541840242722,1.3884056074481,1,0.0304501257484354,0,13.7574472421478,37.8816967541381
1,0.448388036724025,1.48957318786985,1,0.0424300512213646,0,41.5806307738346,34.9997467153507
1,0.51303498049386,1.01498518990421,1,0.0105988142474577,0,33.0563348217926,36.2803849697455
0,0.228625374728806,1.33709043651174,1,0.00256989823361619,0,2.92627368188716,42.612857622361
1,0.447127604794559,1.34670129689887,1,0.0162834380039806,1,14.6594451941824,33.5769725677104
0,0.453858591411632,1.01717179253289,1,0.0348235440000536,1,43.9521155023909,20.5101493753236
1,0.629341949924313,1.64104196775455,1,0.0261252843836281,0,41.7762921071516,45.6351903475047
1,0.835425544044255,1.44935458179774,1,0.0284675050037114,0,39.2396283862122,27.9194133696267
1,0.557478184719845,1.94307908725316,1,0.0412334026064573,0,22.2675380790046,30.5537016498298
0,0.114026580525046,1.98998876067026,1,0.0960373408154688,0,40.4694402027323,37.6512026262136
0,0.419353673104823,1.34108541663764,1,0.0611119505724598,0,48.0973994816352,21.2194162591616
1,0.635381234236393,1.9373997300605,1,0.0619570060716303,0,26.8049050739054,4.06245452673817
0,0.806896690491792,1.00795754696298,1,0.0985201505805205,1,22.7098241494684,12.8507650878814
0,0.634977318038285,1.65618159023424,1,0.0996300258111524,0,18.2176895278021,12.9062795956778
1,0.686792376715637,1.85695863161683,1,0.0234667315235922,1,6.2704123638425,3.68440147670816
1,0.522911427367766,1.77849693518377,1,0.0261025787402269,1,21.5213902004785,5.42434849790264
0,0.136008208141458,1.79897282446774,1,0.0524277738740827,1,36.3457654004397,12.6630000114558
1,0.296765678281839,1.42006964599425,1,0.0361170929934933,1,5.23193280715991,46.9527084757724
0,0.529294699817131,1.95379441978716,1,0.00704248475891018,1,19.9810918213525,29.3501220059584
0,0.282830552675979,1.12580909957559,1,0.0998702897474474,1,7.31673904579265,12.4500807420475
0,0.419746051928157,1.38192585565651,1,0.0664818943171891,1,13.8519964545857,22.0223827895191
0,0.278449315411482,1.53434365971259,1,0.0671635075910114,0,15.3652237716757,40.9334889965051
0,0.126547324504248,1.99674742026992,1,0.0020915293619528,1,26.1295730181479,43.519820506875
0,0.690070353124968,1.304988765787,1,0.0316859793162587,0,9.01426622201381,4.83976476455218
1,0.210766387881756,1.59481329210023,1,0.0513335662184526,0,7.94691820390891,48.7755168431555
0,0.684132352724448,1.24442984083267,1,0.0659845420097889,1,49.0256887169278,41.282713927464
1,0.265766128183553,1.23002284413566,1,0.0621557559360907,0,23.5641084175359,8.51564947517458
1,0.147518986962913,1.74941213746101,1,0.0220863034482418,1,11.2858484567875,16.4795043468288
0,0.113568788917074,1.51133593841395,1,0.0585645252699959,0,10.3630235516992,40.6898782466076
1,0.190567607596079,1.55997158841684,1,0.0915391338977354,0,34.3189771840322,20.2856557563461
1,0.568293614014926,1.50768361966292,1,0.0696873795324051,0,11.8380211234113,19.1794332549236
0,0.601873545116488,1.34018083317646,1,0.00600758075247122,1,41.484410001785,25.3930857769039
1,0.199384588178172,1.56364004176082,1,0.00607449267819275,1,29.0577907431025,23.4729586222515
1,0.513881930733264,1.28544705164251,1,0.0618930147274173,1,34.5779335754152,15.6011600942209
0,0.489408089197015,1.75741590978198,1,0.057636832398537,1,41.8898198436934,17.0076659049349
1,0.745244944040995,1.42458064170954,1,0.0141035169797231,0,7.16541974389965,18.3029480229729
1,0.316197572971021,1.20459749202355,1,0.0465329382031526,1,6.46847606995087,9.62831471727477
0,0.73412870186443,1.49122770617744,1,0.078761044658029,0,35.348389591768,25.7864124662882
0,0.257063096283871,1.77091465332716,1,0.00558423760515594,1,17.903022636957,10.8607201299199
0,0.606130083160936,1.65746667485592,1,0.0463598627741237,0,10.3096942490346,25.5820070959418
0,0.453349825408949,1.51800405112661,1,0.00230138615492339,0,33.0881550741057,1.78996870596237
1,0.852885852065375,1.80341072388557,1,0.0962790137448741,0,12.5328551685953,28.9226673633463
0,0.628968281733792,1.26568549554917,1,0.0322298422651444,0,18.5469185672279,3.09899081990384
1,0.850989553473854,1.20046289980595,1,0.0341505149887112,1,10.097789006188,35.6168254501703
1,0.316578421124443,1.73086454386394,1,0.0537486683688445,0,2.53916048602586,40.0101281512471
0,0.169928960017313,1.57281826734217,1,0.0435863487695837,0,43.6689958346915,15.7861374523481
0,0.105077082607394,1.66101064831198,1,0.052046486469143,1,10.2140205866427,22.0666025018273
0,0.850455187471801,1.54407055537002,1,0.0595000330812727,0,17.642715308406,28.2140410346375
1,0.840227865282926,1.26885300012882,1,0.0900546402647753,1,1.33557846309926,42.3977016372916
0,0.440405553489955,1.18083447996338,1,0.0268153822291286,0,48.4962975435998,36.7531065201697
1,0.480278469776091,1.82210562850879,1,0.0143264525745199,1,10.1521270676051,47.8697912381387
0,0.897483027904554,1.05159789778357,1,0.00627792039640687,0,11.747677505228,42.9162501421356
1,0.320951929094752,1.22723397145738,1,0.051866479460668,0,46.0098986689464,29.9923948519296
0,0.503169743993752,1.63288960435804,1,0.0661779769143863,0,1.41614267532045,25.342523662146
1,0.418325290795858,1.65054233109417,1,0.0564183316269647,1,45.3439453355543,37.9589476705267
0,0.340898907101675,1.81902614815551,1,0.0309906924353101,1,5.69985601099294,42.9986745267527
0,0.317903216296471,1.82567707806136,1,0.0970042610789733,0,1.74914491014647,45.8051651868017
0,0.560291730265552,1.58475014723104,1,0.0688896452799541,0,6.33518121657297,42.2841580111886
0,0.596113260426085,1.0904725680862,1,0.0570929895204343,1,39.0331950526642,19.4029734372045
0,0.318962764742202,1.84338965127254,1,0.0493827013737498,1,44.8624398098647,12.2453813771188
1,0.774184607837273,1.10330896570459,1,0.0113502728165647,1,20.3282724987706,36.080646932172
1,0.68763561162109,1.85158579717076,1,0.0598714911023277,1,27.6794550025128,47.9177764815439
0,0.346621005273173,1.61994698334605,1,0.055412263188795,0,8.52571698380065,7.93511751110429
1,0.418077735887898,1.93299321917003,1,0.0429162017994759,1,34.5233617205505,8.95592322347697
0,0.163235039795192,1.23519015673491,1,0.0916050271641054,0,43.0059527334559,21.6731811166119
1,0.546141466865365,1.9534314691709,1,0.0168357612770559,1,0.740558807746902,39.9038805873548
1,0.866540043794339,1.38729970403475,1,0.0113916794684418,1,22.8969361760593,46.7400186892276
1,0.734750694186533,1.51709754090137,1,0.0187446211897794,1,11.9582387889031,30.7029271775474
1,0.496193360016371,1.5448679408438,1,0.0663861018011887,0,46.0170242605445,1.24365941372551
0,0.743514306613977,1.80063810936942,1,0.0399422032248302,0,42.5644926207579,31.7253076300464
1,0.566104432196746,1.37247956588248,1,0.0276336350868089,0,6.71133275407486,48.5450382752223
1,0.255914858288912,1.00349340002072,1,0.0167361687239076,0,17.3680911689078,43.0704835083147
1,0.408014907507199,1.8500335092136,1,0.0356768037988861,0,18.4797937394673,16.3350866198173
1,0.267209588538552,1.54688867078653,1,0.0194323928242654,0,0.0184516851464714,21.5410985216441
1,0.373439098225525,1.69694376355169,1,0.0632387332338454,0,8.25162133872264,32.6502486967809
0,0.603490006443801,1.81010532943855,1,0.0239171158289111,0,15.186977990017,40.7249168385418
1,0.481494269718062,1.133007395676,1,0.0965874084256217,1,16.6282064913477,37.8344585667323
1,0.550643419205783,1.81789811985476,1,0.0628073993977308,0,13.0981882656171,25.9494441260976
1,0.886799222137172,1.24212243381141,1,0.0544152134556024,1,19.555900518665,13.1200348407095
0,0.738059223885486,1.75572325999045,1,0.0157591537257053,0,43.3826311919834,5.88386663055007
0,0.592814220589677,1.46009345777744,1,0.0679317567037402,1,32.7054106097776,14.2521235166936
0,0.895461451751759,1.50845393905867,1,0.0342966399491129,1,41.6264483933065,41.8334418950587
0,0.173246286934996,1.84487969293076,1,0.0965014238552146,0,48.8993839933006,23.4351918688889
0,0.39969522516497,1.15650687398461,1,0.040898719171848,1,16.135583725544,14.1014168544653
1,0.572263801539154,1.89844153843272,1,0.0769099362345719,0,8.88636620248294,37.4535130939577
0,0.883660986926462,1.58172392987813,1,0.0907607762080387,1,36.6700542271872,1.97394472381432
1,0.25755992728293,1.08101906327598,1,0.0843232459827698,1,5.94419174631819,35.6991643995851
0,0.293914547600165,1.63062162550243,1,0.085734462423734,0,22.5334381861496,15.3153788299086
1,0.779835359042985,1.83847159786268,1,0.00927649092447818,1,45.1609467332887,37.3798433969349
0,0.3113549094912,1.62398670688783,1,0.0207477632962039,1,31.5308230131318,40.7865029554417
1,0.102219055745911,1.93592653174691,1,0.0171055723866583,0,22.5540334971242,48.7175385577881
1,0.251574376181134,1.09484958496409,1,0.0778722795800693,1,21.4754211492875,39.008531094657
0,0.445270691565434,1.16871208553751,1,0.0252865359934813,1,9.82270781345932,49.0987483457543
0,0.839725961149514,1.84848762307917,1,0.0455216372741907,1,42.0492229126729,19.1335951351398
0,0.221042802866981,1.28916151660899,1,0.0656290412024255,0,26.9626960967899,37.5361399942608
1,0.521468384041627,1.70798135636648,1,0.0792571675239578,0,6.2131888273917,15.9103817086892
0,0.253348022927944,1.41577092870937,1,0.0430016742265089,0,26.937464421289,34.1017422886176
1,0.57261437699276,1.0640315696229,1,0.0711402623587869,1,39.4009533419692,38.1298561222408
0,0.525852898259794,1.30304116711656,1,0.0580135518723722,1,46.1741087188874,25.6308056937645
0,0.620149640310117,1.37049654076786,1,0.0983921116620357,1,29.9862390157551,44.028468727154
1,0.614978106916332,1.87613657422378,1,0.0181880872454994,1,21.7302158738471,49.3337934019951
0,0.56213342601818,1.73584241342929,1,0.0200767137150008,1,5.1135741014849,25.5839697824419
0,0.364364942328164,1.57888380855793,1,0.0508888101945174,0,27.3590656341723,22.828564257834
1,0.385003977433958,1.59154918552421,1,0.0684863815825089,0,29.5382156680575,18.8677182115701
1,0.167121279892803,1.79859558554193,1,0.0911168340224398,0,46.1614193894376,35.4294762429089
0,0.718876150629496,1.71638994856977,1,0.0346736314658668,0,49.1499277010995,29.2734762556284
0,0.205451967390668,1.44171502804955,1,0.0273447587435089,1,8.48684421605811,43.2839870374176
1,0.360374199310362,1.82653184138629,1,0.0411236501606972,0,1.72356149885643,41.2076059857454
1,0.893575987799606,1.73292317714108,1,0.0378815415441689,1,48.3941695763523,47.9720388403006
0,0.556794399218087,1.6378519591164,1,0.0905433751413923,0,41.2895105444846,34.5851250738872
0,0.35585290443091,1.72601084453994,1,0.0328831826158739,0,5.52677950813057,41.6232079436394
1,0.383951775223333,1.22480436585702,1,0.039072317886837,0,32.6542984707397,40.626957938517
1,0.885861774759699,1.16761696160673,1,0.0794921869470971,1,12.3265408755211,45.7900264594398
1,0.68844251583339,1.27833171152469,1,0.00191051419587038,1,35.5101046212084,2.36639692506777
1,0.728686714668428,1.02042867207799,1,0.0442179086454341,1,11.417842791871,9.96348149168807
1,0.111343039391164,1.51309750249126,1,0.0802490288260378,0,13.9029843543004,4.18911221893516
0,0.248565089375407,1.14802123232565,1,0.0648349295667184,1,47.489393697653,22.7847718873446
1,0.435866665652936,1.64895950962965,1,0.0973253199163994,0,23.5797263792219,23.0693370298457
0,0.447453593530543,1.27705316407459,1,0.0665839570839433,1,46.5607294046054,38.8449174748248
1,0.148575376163695,1.27258941674954,1,0.00584910630845207,1,45.3151829766876,17.3859703225256
1,0.393268995860416,1.72544042645629,1,0.0525456868557873,0,6.15633725529961,17.0687600734763
0,0.591998776041148,1.49747577689479,1,0.0893018258623276,1,48.2810281045394,41.8171182357877
0,0.607111247120518,1.89474372355111,1,0.0629232048039414,0,31.2006051115254,28.6084817471651
1,0.169137050873746,1.07756058352476,1,0.00567267982016287,0,18.1318230495623,20.610698321827
1,0.40694372233156,1.05184831787201,1,0.0477102340540183,1,40.8252139747877,28.2831956822227
1,0.626249633526174,1.00325442451261,1,0.0393148303127703,1,13.8813382644597,22.744190553813
0,0.614581313201253,1.44449018792598,1,0.037724101965276,1,46.1990828338801,29.223540421464
0,0.819362721886294,1.75466066384243,1,0.096504747984915,1,29.5960851757935,19.4588681693941
1,0.88325246894982,1.82820200119538,1,0.0449109827895384,1,17.1947522412976,15.0347822882882
1,0.307205374469423,1.30574296662188,1,0.0279454775444191,1,34.8539787585772,2.73372430817852
1,0.856161295549444,1.20103243333459,1,0.0922219603605762,0,28.3883382277746,9.08806082500851
0,0.825496500059703,1.98329435078479,1,0.0647944749619654,0,17.3989376644182,46.2482814522013
0,0.831653381845445,1.51471369188028,1,0.0724978200486731,1,28.2341004179518,40.7165948718061
1,0.14270221556497,1.35111866064465,1,0.0725804445047015,0,6.72752850216803,36.6281309896278
1,0.536860551354717,1.00289371023658,1,0.043988544925641,0,26.4296806209719,23.2432578377555
1,0.787026431335801,1.63307734926148,1,0.072056158261937,1,46.5196724495249,40.3764630260862
1,0.264610447494298,1.51401514594999,1,0.00338662475036251,0,13.8398306050669,41.8957516420553
0,0.746744326998232,1.75250128384994,1,0.0418178503431978,1,35.8686053652325,26.1446737287394
0,0.228862653834082,1.46998882934202,1,0.0540979643027058,1,4.38683882798457,17.7140627060452
1,0.249593736723299,1.39713138697114,1,0.0586055238086783,0,45.6617527078947,17.7797327875333
0,0.433430308382027,1.36215162434008,1,0.0847285469098897,1,28.6759803777351,17.7268996148563
0,0.33866051614114,1.25946589445882,1,0.0386294393093709,1,43.1609353497762,13.7739763380495
1,0.224494905509059,1.94101642538442,1,0.0381862933407219,0,11.0801857825895,21.2794074979383
0,0.285968722607634,1.81889712199425,1,0.0947818921728145,1,14.1128214999617,10.5316234660116
0,0.196401102983152,1.72295978480354,1,0.0882804558706661,0,31.1314600362022,12.0455180712788
0,0.640828108037202,1.7652905314012,1,0.0631124678424514,0,44.2340315601073,35.6393724589653
1,0.582744374608638,1.5773150842546,1,0.0393902709763165,1,21.7602609673306,31.8786354201792
0,0.478201362009266,1.78858373525482,1,0.0312110700830641,1,46.817934710182,39.341966175753
1,0.658781681778268,1.37491862138013,1,0.00367367083201835,0,1.84004314831213,18.3661070610236
1,0.632967393475029,1.94726342824155,1,0.0708819322751272,1,25.1395410136938,40.2868310082834
0,0.523699061587564,1.60362852896966,1,0.0394460028736394,1,18.5760493486442,32.4698679615074
1,0.230657391938749,1.19929234283533,1,0.0448382730918573,1,38.0611194194026,17.4630345099474
1,0.149869067191338,1.31488047567284,1,0.0616156765457389,1,20.8379151848196,1.91056783542126
1,0.311947965240707,1.09395013719642,1,0.0558123398525757,0,26.8997546080424,38.9991552161405
0,0.19518342602031,1.72026552351751,1,0.00812753707067567,0,20.850411128709,31.5845235399322
0,0.339678346538535,1.26957896302448,1,0.0335979787072216,0,48.293333701938,10.5819649644457
0,0.291750547032558,1.80728532226466,1,0.0211143646687528,1,35.5973799513777,26.7581114419105
1,0.871496238748045,1.66606073441497,1,0.0595767527479193,0,17.944156349772,17.6077575572884
0,0.798706015219981,1.86552943715857,1,0.00180197242648274,1,41.3039054384309,26.2055208527949
1,0.253934870991225,1.15766239757757,1,0.038778205067586,0,43.5668573996688,21.6937589602134
1,0.67107830474604,1.32954491529768,1,0.011207399677823,0,8.32015208231845,26.9820706970829
1,0.364746624957947,1.21245699919831,1,0.0274549809620034,1,13.0272311503859,4.07427795393381
0,0.286974253493437,1.23796095892561,1,0.0791938511574293,1,1.4823905497073,2.52607040896845
0,0.357531371887767,1.57050802909187,1,0.0120628529289317,1,7.08689508248338,3.43587044044621
1,0.512319735427626,1.92945713964965,1,0.0994783286778444,1,6.78928859838143,6.48486502355019
0,0.229133590061214,1.76351252150904,1,0.0754169419249277,0,27.2861342898985,4.97672176569757
1,0.49330151872482,1.48513961455934,1,0.0594103926181036,1,45.2861767881802,40.4951483435142
0,0.866021633931233,1.5139244771798,1,0.0618821038959457,1,19.1419197987519,22.1759431804482
1,0.509029876249906,1.19467447168442,1,0.0494423222898635,1,4.02028000580189,5.47392996682933
0,0.356847315687163,1.43509025020142,1,0.00524844407805858,0,22.9859313235128,34.3104056523738
0,0.654514983458125,1.63561484265186,1,0.0155823532300667,0,48.2641517768895,32.9751436989058
0,0.302812534083493,1.73781497162028,1,0.0472332615402818,0,28.8473007404406,23.9820268534513
0,0.468500730643599,1.47590368105706,1,0.0406701838970233,0,37.7877592175366,33.8923576032158
1,0.216753262843048,1.5872689363394,1,0.0356968264706194,0,28.8082343021558,13.076183863021
1,0.80822180206755,1.63762181509718,1,0.00858633161980791,0,47.4135100451261,34.3626236718603
1,0.861921170104882,1.1572534460156,1,0.00264533080895603,1,9.40300423444155,17.577508781586
0,0.317246762035068,1.90197813998595,1,0.00279466014109762,0,0.892625439149863,1.64301928240431
1,0.530398372645554,1.76230325542254,1,0.0836556912512098,1,46.4968821277312,19.6807070246208
1,0.344607422739102,1.90751773599012,1,0.0995229632783314,1,25.3855600824038,11.2004079280203
1,0.252220656665871,1.38118983537472,1,0.0224602375526299,1,46.3133491619125,43.00652155428
0,0.145269172564079,1.46257151851419,1,0.0904375059428458,1,12.8833456150884,49.3934585279336
0,0.247970709341148,1.53315329821197,1,0.02758603073534,1,12.3943109759695,36.8156723229485
0,0.306827443080527,1.13603941371564,1,0.098469695719529,0,27.1971308598063,17.9410404587931
0,0.862838520304496,1.11565598413038,1,0.0338151826458624,1,32.7447317095623,41.6711876902331
1,0.230099446071151,1.65634567888597,1,0.0320498710086127,1,21.8140764273555,21.9108273588527
0,0.744370380805697,1.77711781765092,1,0.0641010713978841,0,16.1761135183105,34.8056743535637
1,0.648228065064571,1.77962757107863,1,0.0800915817267181,1,33.9879860916997,12.9594977196938
1,0.179556442409333,1.23644426167907,1,0.00765734963622553,1,8.94033432659108,33.376177406698
1,0.787528051926752,1.81186104404242,1,0.0729172037015088,0,41.3791132397274,24.9378763070406
1,0.581329056963921,1.61671288328659,1,0.0923982907864522,0,48.0524732290531,43.7916312869977
0,0.332187956287139,1.18866031692178,1,0.0521136185194191,0,34.7110470952112,11.303450973233
1,0.519487180337567,1.0494474459558,1,0.0203506317287712,0,8.81358638307936,18.1983431433725
0,0.775140607524188,1.65862950121476,1,0.022602059628252,1,37.121360012546,1.54791535652638
1,0.709798751558579,1.19044223528886,1,0.034738191644097,1,39.9736293347902,22.2184609781159
0,0.372382659199555,1.60475100083003,1,0.0594641485043601,1,45.0303448085924,28.7981823252546
1,0.344008409248387,1.25818209473661,1,0.0156498679077891,1,30.2003421323007,17.960894871729
0,0.211718648760907,1.32265863238882,1,0.0273686382911494,0,30.8515495608824,46.3478208163311
0,0.607867799241301,1.72684698565024,1,0.0223139563029377,1,24.9570724678385,6.01907728948328
1,0.117201722411077,1.04445515865238,1,0.0699011887340806,0,12.3366371091447,18.9808791636208
0,0.762266814628218,1.59299609200543,1,0.0030471934333994,0,17.477159437631,38.5647694499321
0,0.451660443220436,1.61423629679287,1,0.0319125325515679,1,32.1690975560138,36.1159142351305
0,0.798338904173929,1.66150534505821,1,0.0925218210203225,0,14.0720462293496,3.1309049298786
0,0.12177290973855,1.70206120642741,1,0.0544582204646495,0,15.8991033242966,37.0394020696681
1,0.766733283969802,1.61710478379672,1,0.0281153418243981,1,37.0465522933739,30.3334364184007
0,0.534941366791631,1.25685665492115,1,0.0751248562449866,0,7.47726478108854,35.1518775920561
1,0.731967738460017,1.25659425574229,1,0.00118127002423088,0,28.3826352874181,48.1267977923619
1,0.833193457046847,1.57910320727991,1,0.0387129119497083,1,8.43683400170219,27.8753098350601
0,0.159712509411268,1.19664065714612,1,0.0548615641904745,1,18.1896795306459,44.6164237474899
1,0.170320235072229,1.92843493385211,1,0.086305866221136,0,25.9214122013129,13.7355338418583
1,0.656816917019589,1.14414607462015,1,0.0234064546142723,0,23.9875550599514,37.4999076972483
0,0.294338552122621,1.79079089011064,1,0.0769822901025585,0,35.7110508237439,23.285480112791
0,0.57499279403065,1.0848027796689,1,0.0167635088216079,0,34.2518853343534,7.08228244524985
1,0.527463904010746,1.7762143659201,1,0.0834792667542531,0,0.319678508125685,33.202743008243
1,0.414602771817958,1.24882421549502,1,0.0672202513293945,1,9.31359235018419,37.9885317752078
0,0.884911051325926,1.06637653218191,1,0.0805591799188071,0,23.7395104931748,24.8490023848855
0,0.631471934961748,1.20331506150038,1,0.0178759860706627,0,36.2125570854935,3.72023553275767
1,0.841219110448307,1.46220979520357,1,0.0416981762949189,0,32.4944257864962,37.3186601375348
0,0.347073851485579,1.20852832809408,1,0.0181549304213926,1,4.35624611245561,21.1569038115644
1,0.362970015417583,1.16732138728334,1,0.00726691283971818,1,31.4363569683247,33.2992728092616
1,0.578985504204262,1.84632785266118,1,0.0502212112218262,0,23.4339541512108,13.2737616228523
0,0.531810531923774,1.36132916269223,1,0.0715783632738324,0,19.1298991492923,36.9522189401523
0,0.738830058659067,1.29579344754114,1,0.0872885537500925,1,40.595171413879,49.2035343771743
0,0.756721727883284,1.93906001766683,1,0.0582956374026039,1,14.9653014420256,2.2915993321448
0,0.690384852981199,1.99747089595153,1,0.0576653196383728,0,20.4153366707487,4.30510318423612
0,0.668824822165743,1.99218832297504,1,0.089765657497036,0,46.333116401808,42.0441271451635
0,0.664169122366296,1.98490617159096,1,0.0685576405844346,1,28.5872393283626,37.8890225767709
1,0.574193047640126,1.24790434122511,1,0.0516622323433763,1,13.4652818258498,8.97204551832957
0,0.41406378763281,1.50563209837057,1,0.0228288648157918,0,2.22632570457417,45.0813969970218
1,0.639669484633823,1.92516414130193,1,0.0264768517270675,1,1.9461152025405,44.9960273149315
0,0.683710062006183,1.32347581166873,1,0.0541812426849697,0,4.45461298778859,44.1963970521792
0,0.598591775491238,1.86864083463959,1,0.0367407622736903,0,9.49525677333029,13.3337724475485
0,0.660554810553658,1.86520335003357,1,0.0966188920722415,0,36.1894896306997,29.9793686993982
0,0.421006519229494,1.77428847056118,1,0.0479610266673788,1,3.12903163005271,9.07487252002337
1,0.226185611970379,1.41198230767681,1,0.0396670872263618,0,41.021001259778,47.898663698027
0,0.857093493634643,1.26657311887987,1,0.0395638318903222,1,3.30574932264075,12.2137616991632
0,0.77614012271168,1.34939832327152,1,0.0621921298721729,0,44.2885400466736,40.8315885072949
1,0.557795877451191,1.66414821048696,1,0.0756990610263473,0,39.6166839970678,28.3795515869971
0,0.302584154760493,1.94046815226238,1,0.0880444092148581,1,42.5716559061566,40.1340641714241
1,0.631377718060372,1.70923685014993,1,0.00743326123390285,0,17.6503320615088,10.3250112440265
1,0.375250151697176,1.11788435791857,1,0.0254329425505973,1,36.9952345857326,2.50685612580194
1,0.84468854745845,1.58403956585348,1,0.0251931489142658,0,28.2504978061571,9.7650089168389
0,0.849606199801852,1.97070812943301,1,0.0663443190225392,1,5.71684205279924,29.7469720137115
0,0.161809320256813,1.66762087685232,1,0.00345519310230724,1,18.6678178270162,2.22816172417281
1,0.604067095408518,1.15326983616572,1,0.092432803287589,0,41.6108906924531,23.4888527437133
0,0.395041068310392,1.34408030586802,1,0.08823232465803,1,31.1708479539679,42.3089311282043
1,0.255622253954903,1.67964010182359,1,0.0781928313107609,0,24.8560323009187,43.6881278961686
0,0.157311900069524,1.21644960139371,1,0.0855453887308176,0,49.4060551166896,31.8245728322537
1,0.130912761137302,1.65939705858692,1,0.0844733563514316,0,35.1556614672479,23.9327842144109
0,0.234504855523006,1.37411595395141,1,0.00362986181132816,0,35.2248208254634,28.4295037296614
0,0.834019819120828,1.61913405768441,1,0.0336602906290223,0,17.7424405801017,1.44209481407306
0,0.517838264885544,1.11505231452143,1,0.0664668695207652,0,8.51197294418816,35.8985479531837
1,0.186315765036093,1.70119098199686,1,0.0555416065217152,0,4.71177186460391,9.7413524743205
1,0.787754810255865,1.14975558133013,1,0.0617251544262182,0,17.9270425970337,24.2720251158408
1,0.328009747122704,1.33240116813529,1,0.0397385116466971,1,4.15876804300798,46.1138229269364
1,0.891388328118849,1.39214615241665,1,0.0755035983235727,0,2.08433299774639,44.9816122209301
1,0.410264914963816,1.36974747284275,1,0.0205904766228402,0,22.287326708012,45.1665340391808
0,0.538899158618114,1.51797595028389,1,0.00751253823816509,1,40.6344043490531,20.8946954053646
1,0.588909236984849,1.75385573338136,1,0.0335363360454721,1,10.8771280417695,21.6262619713755
0,0.753872377505798,1.11087694037204,1,0.0364510191804502,0,34.6148280783823,19.3091398995741
0,0.807437903645894,1.75977966837708,1,0.016087258016422,1,29.8967647141416,9.59553152325496
1,0.312686947132514,1.26794574580141,1,0.0139079394415141,0,47.6071673144989,36.1252274628352
1,0.314427976984523,1.10172976447425,1,0.0734534893883081,0,31.0241432173836,27.88680211245
0,0.2488332657404,1.29760363039251,1,0.0830564698973075,0,38.2159971020025,10.7843766617144
0,0.790938578519081,1.99923843195054,1,0.0776454355216787,1,14.4991300123379,22.8641861667483
0,0.749022011144948,1.76713383049148,1,0.0483017397726563,1,35.9406536522163,6.88547950108116
1,0.277558448433854,1.28129686655972,1,0.0611854427536424,1,38.8331038976956,28.2883621946494
0,0.221691541011894,1.41669615035339,1,0.0236579855039905,1,37.0742361986264,33.752329496721
1,0.352593929516653,1.6291347190413,1,0.0304894888607629,1,29.2657018402054,43.3982701382089
0,0.865219354993777,1.22841258414521,1,0.0588653604851643,1,36.5861014700812,30.6448095776439
1,0.274258372942755,1.04314981593694,1,0.081511991091517,0,3.07620245306659,11.963621055405
1,0.565769735886403,1.75202456728689,1,0.028199328725563,0,1.90826038310032,38.2754225787112
0,0.145446701127886,1.01278100311136,1,0.0422453265591958,1,28.0548734446155,36.3597209346715
0,0.793991713461561,1.55353213493251,1,0.0380416778842287,1,3.78151577948975,27.1357283245192
